MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
210959000,2022-03-31T00:01:00,30.17605,-85.72982,0,291.5,272,GUADALUPE,IMO9330941,C4FR2,70,5,99,16,5.9,70,A
338225000,2022-03-31T00:01:03,26.1216,-94.85413,0.7,188,141,HARVEY ENERGY,IMO9654220,KHEK,90,0,92,19,6.1,39,A
367162940,2022-03-31T00:01:10,29.76425,-95.10887,0,335.9,272,SAN JACINTO,,WDD5743,31,0,16,7,,57,A
367186630,2022-03-31T00:02:14,29.31422,-94.79276,0,282.5,146,GLORIA A,,WDD7452,60,0,49,9,,70,A
368102470,2022-03-31T00:02:28,30.06283,-90.88315,0,55,511,JOANNE C,,WDK9314,52,0,21,9,2.5,52,A
367442770,2022-03-31T00:02:30,38.56364,-82.80686,0,360,511,GARRY LACEY,,WDF3677,31,0,21,8,,31,A
366984960,2022-03-31T00:02:33,37.34121,-88.48367,4.1,24,15,PROSPERITY,,WDB9911,31,12,47,12,,57,A
367719070,2022-03-31T00:02:36,18.28752,-65.63336,0,73.5,511,CHATEAU DU MER,,WDI6475,37,,,,,,B
319108400,2022-03-31T00:02:38,26.10231,-80.11829,0,328.8,511,WAKU,IMO9695262,ZGGF4,37,5,,,,37,A
366999615,2022-03-31T00:02:46,30.3636,-89.08954,0,247.1,511,CG SAWFISH,,NBCU,90,5,26,5,,55,A
338293000,2022-03-31T00:03:04,29.13744,-90.19521,0,108.5,160,OCEAN EVOLUTION,IMO9733167,WDJ5527,70,5,108,22,6.9,70,A
367581120,2022-03-31T00:03:18,29.31319,-94.80966,0,261.9,280,STARDUST,,WDG8792,31,5,22,,,52,A
367007110,2022-03-31T00:03:19,30.08516,-90.91107,0.1,360,511,CECILIA B SLATTEN,IMO8964757,WDC3386,31,3,29,11,4,31,A
366749710,2022-03-31T00:03:35,47.60654,-122.42145,17.6,98,97,WSF WENATCHEE,IMO9137351,WCY3378,60,5,138,27,5.3,60,A
366986820,2022-03-31T00:03:34,41.47722,-90.63472,5.3,52.4,511,TROJAN,,WDC2036,31,0,19,7,,31,A
367797460,2022-03-31T00:03:31,40.4888,-80.06336,5.1,135.1,132,ROGER W KEENEY,,WDJ6408,31,12,36,10,,57,A
367798550,2022-03-31T00:02:23,30.16171,-90.99676,0,278.2,336,MARY ENA DEVALL,,WDJ6516,31,0,19,8,,31,A
636017834,2022-03-31T00:02:23,26.03516,-79.5228,10.2,208.4,201,STOLT SEQUOIA,IMO9235062,D5MX6,80,0,183,32,10.7,82,A
367473490,2022-03-31T00:02:25,29.8742,-89.95232,0,256.3,310,ST THOMAS,,WDF6366,31,12,23,10,,57,A
366867690,2022-03-31T00:01:02,46.43623,-124.40322,3.6,325.2,329,CONTROLLER BAY,IMO8981987,WDG5470,30,0,27,8,,30,A
367656750,2022-03-31T00:01:13,32.75605,-79.89505,0.1,265.1,511,MARY BENNETT,,WDH8310,31,0,21,7,,52,A
367080810,2022-03-31T00:01:14,29.99595,-92.79041,0,329.6,511,ZOIE,,WDC8046,31,0,14,6,,31,A
368201030,2022-03-31T00:01:13,29.76392,-95.09309,0,144.6,145,MISS GENEVIEVE,IMO9564962,WDM3851,57,12,287,18,2.8,57,A
367587930,2022-03-31T00:00:10,30.69966,-88.03502,0,263,511,CAPT E.S.C.,,WDG9451,31,0,17,7,,57,A
368181090,2022-03-31T00:00:18,26.12314,-80.10701,0.1,360,511,SEA DEVIL III,IMO0000000,WDL9669,36,,12,4,,,B
338407582,2022-03-31T00:00:28,29.28203,-94.83918,1.8,257.3,36,A-TEAM,IMO0000000,,37,,19,6,,,B
319233100,2022-03-31T00:00:38,25.78572,-80.17878,0,360,16,SEVEN,IMO0000000,ZGQK5,37,,0,0,,,B
368152190,2022-03-31T00:00:41,18.45973,-66.0896,0,76.2,511,ELEMY,IMO0000000,WDL6586,36,,15,4,,,B
338356215,2022-03-31T00:00:47,27.90104,-97.13678,0,360,511,PARABELLUM,IMO0000000,,37,,18,6,,,B
368073060,2022-03-31T00:00:50,47.29446,-122.68747,0,360,81,NAUTI DANCER,IMO0000000,WDK6286,37,,20,6,,,B
316045089,2022-03-31T00:00:54,48.67766,-123.41496,2.4,228.6,511,VINTAGE PORT,IMO0000000,,37,,9,4,,,B
338325605,2022-03-31T00:01:05,29.54767,-95.02617,0,360,357,MYSTIQUE,IMO0000000,WYR6498,36,,13,4,,,B
369494415,2022-03-31T00:01:10,30.1703,-85.75557,0,81.2,2,CG49415,,,90,0,14,,,51,A
367482310,2022-03-31T00:01:14,18.00574,-66.76509,0,227.9,511,DON OSCAR P,IMO7621839,WDF7223,31,0,30,9,3,52,A
367369920,2022-03-31T00:01:18,29.59828,-90.67253,0,269.3,511,HARRY B SETTOON,,WDE5658,31,0,15,6,,12,A
367081260,2022-03-31T00:01:18,47.63433,-122.32907,0,360,511,ALASKA VENTURE,,WDC8074,90,0,20,7,,33,A
373927000,2022-03-31T00:00:25,29.75433,-88.28214,0.2,319.9,170,KASHIMA MARU,IMO9552434,3FIB4,70,1,292,45,18.2,70,A
338184011,2022-03-31T00:00:30,30.6704,-81.46652,0,209.5,511,MISCHIEF,,,37,,13,,,,B
338254288,2022-03-31T00:00:45,47.68136,-122.4072,0,360,511,S/V TWIST,IMO0000000,,36,,13,3,,,B
316005832,2022-03-31T00:00:47,49.124,-123.18737,0,111.7,511,ALASKA QUEEN II,IMO0000000,,30,,22,7,,,B
367616140,2022-03-31T00:00:51,29.4657,-92.29166,1.1,358.5,511,THIEN THANH,IMO8969434,WDH4287,30,,25,7,,,B
367554950,2022-03-31T00:00:55,40.6473,-89.61088,0,266.9,32,RIVER EAGLE,,WDG6246,31,12,19,,,31,A
368072180,2022-03-31T00:01:07,48.3844,-122.511,0,360,511,LIVJACK,IMO0000000,,37,,16,5,,,B
367005270,2022-03-31T00:01:11,29.74657,-91.1776,0,261.4,5,C J BOYNE,IMO8975859,WDC3285,31,0,21,9,,0,A
368130920,2022-03-31T00:01:12,32.82512,-79.93313,0,336.1,511,MISS BETTYE,,WDL4388,0,0,0,0,0,0,A
369912000,2022-03-31T00:01:13,18.58064,-67.05752,7.1,91.4,91,NANCY FOSTER,IMO8993227,WTER,90,0,57,12,3,90,A
367458670,2022-03-31T00:02:21,29.93126,-90.21748,3.6,342.1,511,TEAGYN,,WDF5039,31,15,17,7,,22,A
232011910,2022-03-31T00:02:22,18.33795,-64.9334,0.2,360,511,NENNE,IMO0000000,MCBC6,36,,0,0,,,B
368214070,2022-03-31T00:02:22,47.61705,-122.51357,0,360,511,AMADEUS,IMO0000000,WDM5252,37,,14,4,,,B
368203810,2022-03-31T00:02:09,48.50088,-122.60709,0,360,511,YUKON,IMO0000000,WDM4152,36,,15,5,,,B
366978060,2022-03-31T00:02:11,47.65937,-122.37957,0,294.2,352,NORDIC FURY,IMO7337153,WDB9538,30,0,28,8,,30,A
368187050,2022-03-31T00:02:11,26.11882,-80.14809,0,357,511,2 AUSTINTATIOUS,IMO0000000,WDM2325,36,,14,8,,,B
368011980,2022-03-31T00:02:18,26.89411,-80.07121,0,286.7,162,NORTHLAND,,WDJ7983,37,5,,,,37,A
319488000,2022-03-31T00:00:00,25.96502,-79.60612,10.6,193,188,STOLT EFFICIENCY,IMO9102112,ZCSP5,80,0,176,31,11.9,80,A
367654290,2022-03-31T00:02:19,36.99882,-89.16017,0.2,205.9,511,CONNELL SMITH,,WDH8063,31,0,15,,,31,A
316003446,2022-03-31T00:00:02,49.11834,-123.1646,0,360,511,VIKING TIDE,IMO7823035,CFG7509,30,0,22,7,2.7,30,A
338425088,2022-03-31T00:02:22,28.40824,-80.62904,0.1,360,511,AEOLIA,IMO0000000,AEOLIA,37,,9,4,,,B
636021103,2022-03-31T00:00:03,29.33151,-94.58008,2.6,67.7,64,NAVIGATOR PLUTO,IMO9177571,5LCH5,80,0,170,24,7,80,A
368158970,2022-03-31T00:02:23,30.3136,-87.43716,0,360,511,BIG EASY,IMO0000000,WDL7304,36,,11,4,,,B
565138000,2022-03-31T00:00:06,28.58709,-93.48416,6.9,121.3,126,IVS PHINDA,IMO9700940,9V2713,70,0,179,30,10.5,70,A
563130400,2022-03-31T00:02:23,32.66503,-79.42038,0.1,197,174,WAN HAI 721,IMO9398242,9V7143,70,1,304,40,10.6,70,A
367339240,2022-03-31T00:00:08,36.98778,-89.1178,0.1,263,294,SHERRYL B REEVES,,WDE3451,31,12,48,12,,57,A
367701120,2022-03-31T00:02:24,27.20808,-82.82308,0.2,124.7,511,SOUTHERN GRACE,,WDI4693,30,15,20,6,,0,A
366760680,2022-03-31T00:01:53,48.8357,-122.72262,0,244,192,NANUQ,IMO9178379,WDF2026,31,1,46,14,5.5,52,A
338410294,2022-03-31T00:02:27,46.1897,-123.85565,0,219.3,511,COASTAL 2,IMO0000000,,31,,0,0,,,B
366963160,2022-03-31T00:01:55,38.83154,-82.15382,0,292.2,37,HARRY R JACOBSON,,WDB8713,31,12,43,13,,57,A
338333597,2022-03-31T00:02:29,47.27131,-122.37449,0,248,511,AURORA,IMO0000000,,36,,12,3,,,B
367761990,2022-03-31T00:02:31,27.72442,-80.39963,0.5,261.8,511,JYLLAND,IMO0000000,WDJ2815,36,,12,4,,,B
671969100,2022-03-31T00:02:20,18.46161,-66.10339,0,214.4,511,ADMIRAL PRIDE,IMO918452400,5VFH5,70,0,60,14,4,70,A
338395953,2022-03-31T00:02:32,30.34291,-81.44963,0,360,511,BRAVO-ZULU,IMO0000000,,37,,15,6,,,B
338181202,2022-03-31T00:01:22,27.50033,-82.57245,0,293.1,511,POLLY ROGER,,,37,,13,,,,B
338358775,2022-03-31T00:02:04,21.3133,-157.86716,0,360,5,PB HANAKAHI,,,50,0,11,3,0,50,A
316039171,2022-03-31T00:02:07,48.42078,-123.38825,0,50.1,50,SIR JOHN FRANKLIN,IMO9781839,VFAM,51,5,64,16,6.1,51,A
367424960,2022-03-31T00:02:21,29.79512,-93.32487,0,286.4,511,DOMINIC S,IMO8783971,WDF2107,90,0,37,7,,90,A
338855000,2022-03-31T00:02:23,47.65523,-122.36472,0,137.7,136,PACIFIC TITAN,IMO8962498,WCZ6844,31,11,33,10,,32,A
367349430,2022-03-31T00:02:16,47.57358,-122.34478,0.1,355.6,198,PACIFIC FALCON,IMO7200128,WDE4151,31,0,36,9,3.9,31,A
565138000,2022-03-31T00:02:27,28.58481,-93.47985,6.6,121,127,IVS PHINDA,IMO9700940,9V2713,70,0,179,30,10.5,70,A
319179400,2022-03-31T00:02:35,25.7566,-80.14201,0,179.4,172,E IV,IMO9855771,ZGKL3,37,5,49,9,2,37,A
367339240,2022-03-31T00:02:38,36.98778,-89.1178,0.1,255.8,294,SHERRYL B REEVES,,WDE3451,31,12,48,12,,57,A
316014107,2022-03-31T00:02:21,49.30212,-123.02307,0,155.4,346,SST GRIZZLY,IMO9756482,CFA2897,31,0,32,13,5.8,31,A
367479080,2022-03-31T00:02:23,29.37072,-94.78504,0.1,360,511,COURTNEY LUNDIN,,WDF6909,31,0,7,4,,53,A
367557410,2022-03-31T00:02:31,30.05948,-93.46976,5.7,268.2,264,ALEX D,,WDG6475,31,12,23,,,57,A
367433690,2022-03-31T00:02:34,38.83553,-82.14728,3.9,32.9,30,CANTON,,WDH3051,31,12,32,9,,57,A
367723550,2022-03-31T00:02:36,39.36894,-81.29875,0,360,511,PLEASANTS K,,WDI6918,31,0,15,,,99,A
367653480,2022-03-31T00:02:37,29.84413,-90.03261,0,285.2,511,JUNIOR G,,WDH7979,31,0,12,5,,52,A
367357110,2022-03-31T00:02:22,38.40228,-82.55672,5,279.9,511,PERE MARQUETTE,,WDE4728,31,12,42,10,,57,A
338186093,2022-03-31T00:02:21,47.28097,-122.40124,0.1,150.5,511,HOOKONES,,,37,,14,,,,B
367361210,2022-03-31T00:02:24,29.78544,-95.09433,0,322.9,358,SAN AUSTIN,,WDE5041,31,5,18,7,,52,A
356565000,2022-03-31T00:02:27,48.0844,-125.4037,1.1,87,194,MOL PREMIUM,IMO9444261,3EOJ7,70,0,293,40,14,70,A
367122610,2022-03-31T00:02:32,41.66517,-88.04287,0.4,360,239,MIDWEST LEADER,,WDJ4040,31,15,15,6,,52,A
366914430,2022-03-31T00:02:29,21.35929,-157.94235,0,286,511,ASD KAIMANA HILA,IMO8993112,WDB5869,31,0,27,10,,52,A
368187970,2022-03-31T00:02:34,26.28467,-80.08849,0,360,511,THE CROWN ROYAL,IMO0000000,WDM2424,37,,34,8,,,B
367638120,2022-03-31T00:02:31,36.99001,-89.14849,0.4,353,125,KELLY RAE ERICKSON,,WDH6453,31,12,51,13,,57,A
368055920,2022-03-31T00:02:20,29.88688,-90.076,0.2,58.5,342,WAR EMBLEM,,WDK4507,57,12,144,43,2.8,52,A
367536290,2022-03-31T00:02:40,37.00485,-88.22577,0,83.5,511,RESTORED,,WDG4411,37,,10,,,,B
367535290,2022-03-31T00:02:21,30.76325,-91.5937,8.5,203.5,174,WILLIAM E STRAIT,,WDG4318,31,0,56,13,,32,A
338300516,2022-03-31T00:03:06,26.83186,-80.05469,0,47.3,511,OVERRIDE,,,37,,,,,,B
369080000,2022-03-31T00:02:21,47.5926,-122.34356,1.2,225,35,HUDSON,IMO9795933,WDI7248,31,12,,,,31,A
241740000,2022-03-31T00:01:18,30.0203,-88.46513,1.3,152.3,160,AMAZON FORTITUDE,IMO9820544,SVDL3,80,0,228,40,9.3,80,A
367584520,2022-03-31T00:02:22,29.72989,-95.03773,5.4,98.6,91,LONDON RENEE,,WDG9119,31,0,15,6,,31,A
366914430,2022-03-31T00:01:19,21.3593,-157.94236,0,289.9,511,ASD KAIMANA HILA,IMO8993112,WDB5869,31,0,27,10,,52,A
338144542,2022-03-31T00:02:22,47.6452,-122.31176,0,249.7,511,C:/ESC,IMO0000000,WDG7222,37,,13,4,,,B
367515850,2022-03-31T00:01:19,27.75625,-82.52316,10.5,14.1,17,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,52,A
316003351,2022-03-31T00:02:23,49.12312,-123.18201,0,360,511,VIKING FISHER,,,30,0,22,6,2.2,30,A
367148620,2022-03-31T00:02:21,24.83125,-82.10293,2.9,271.7,511,ERICA LYNN,IMO8033998,WDD4733,30,,23,6,,,B
367653290,2022-03-31T00:02:21,40.32461,-91.46952,5.4,13,10,ELIZABETH M ROBINSON,,WDH7961,31,0,33,,,52,A
366984940,2022-03-31T00:02:24,41.36291,-91.06815,8.7,189.6,189,MARY EVELYN,,WDB9909,31,0,45,14,,52,A
366984320,2022-03-31T00:02:20,30.47919,-91.19835,5.2,342,354,CRIMSON GEM,,WDB9875,31,12,59,16,,57,A
367505040,2022-03-31T00:02:21,28.69014,-95.95912,0,315.9,511,RED RIVER EXPRESS,,WDF9426,31,12,24,9,,57,A
368106220,2022-03-31T00:02:25,38.4792,-90.28118,0,12,4,CHARLIE T,,WDK9723,70,15,20,10,0,70,A
367318540,2022-03-31T00:02:27,30.69614,-88.03507,0,1.6,168,COREY QUEBODEAUX,,WDD9957,31,0,26,9,,31,A
367557410,2022-03-31T00:01:22,30.05953,-93.46765,5.8,268.4,266,ALEX D,,WDG6475,31,12,23,,,57,A
367533180,2022-03-31T00:01:26,30.46088,-91.20083,0,60.7,338,ELIZABETH R CHASE,IMO8846199,WDG4120,31,0,51,13,,57,A
368183590,2022-03-31T00:01:59,38.90601,-81.92472,0,218,34,MS NICOLE,,WDC2467,31,0,37,11,3,31,A
368063940,2022-03-31T00:02:06,28.89861,-95.39884,6.5,75.6,78,RILEY DEXTER,,WDK5340,57,12,211,18,3.1,57,A
356727000,2022-03-31T00:02:18,29.76269,-95.0867,9.3,241,231,CENTURY MELODY,IMO9580211,3FCS6,70,0,137,23,8.3,70,A
366945650,2022-03-31T00:02:18,34.72769,-90.46967,6.2,79.2,64,SALLY ARCHER,,WDB7650,31,12,56,15,,57,A
367704410,2022-03-31T00:02:20,29.96877,-90.24045,0,229.8,295,CAPT JIMMY WARREN,,WDI5025,31,12,25,,,57,A
367644790,2022-03-31T00:02:21,30.34483,-88.50436,0,180.9,176,D'ANDRE FORWARD,,WDH7100,31,12,23,,,31,A
368124040,2022-03-31T00:01:16,29.76382,-95.09327,0,275.6,144,HOCKLEY,,WDL3688,57,12,115,17,2.8,57,A
367393650,2022-03-31T00:01:18,31.01267,-91.73345,0.4,330.2,511,ANNA MARIE,,WDE7467,31,0,17,7,,99,A
367589490,2022-03-31T00:01:31,27.32223,-82.56777,0,268.1,511,TIGER EYES,,WDI2605,37,,12,4,,,B
368005960,2022-03-31T00:01:35,47.60957,-122.21015,0,84.7,511,MUTINY,,WDJ7361,37,,,,,,B
316001267,2022-03-31T00:02:06,48.69114,-123.40615,9.4,19.4,6,SKEENA QUEEN,IMO9137090,CFL8497,60,0,110,24,2.8,60,A
367062370,2022-03-31T00:02:11,30.0647,-90.89928,2.3,303,295,MR LEWIS,,WDC6864,31,0,23,8,,31,A
367691040,2022-03-31T00:02:13,47.64196,-122.34204,0,316.9,511,FANCY PANTS,,WDI3703,37,,11,,,,B
257435000,2022-03-31T00:02:18,29.49486,-89.69938,14.4,152.3,154,OSLO BULK 6,IMO9589968,LAHC8,70,0,108,18,4.3,70,A
308017000,2022-03-31T00:02:23,26.30452,-79.30005,13,90.6,100,CARNIVAL SUNSHINE,IMO9070058,C6FN4,60,0,272,35,8.3,69,A
538009749,2022-03-31T00:02:24,49.1622,-122.93901,9.4,223.6,224,TS DALIAN,IMO9348857,V7A5115,70,5,222,30,11.4,70,A
368023230,2022-03-31T00:02:23,29.25797,-89.36393,0.1,234.4,511,MS.EMILY,IMO999975000,WDJ9153,20,15,0,0,0,20,A
338332425,2022-03-31T00:02:25,47.65377,-122.20677,0,360,511,GRAND SLAM,IMO0000000,,37,,15,5,,,B
319180800,2022-03-31T00:02:26,25.68271,-80.26808,0,360,511,VINCE,IMO0000000,ZGIM2,37,,12,4,,,B
368036250,2022-03-31T00:02:26,39.68464,-79.94593,0.1,277.8,511,CONNOR H,,WDK2512,0,0,0,0,0,0,A
367636270,2022-03-31T00:02:26,48.45623,-122.51171,0,0.2,150,RUSHMORE,,WDH6272,37,0,27,,,37,A
368014720,2022-03-31T00:02:27,29.74316,-93.86972,0,199.6,511,MISS CHARLOTTE,IMO1061878,WDJ8262,69,0,36,8,2.2,69,A
338362095,2022-03-31T00:02:27,47.63014,-122.33183,0,360,511,HAT TRICK,IMO0000000,WBJ2313,37,,15,0,,,B
367108750,2022-03-31T00:02:29,30.03847,-90.6787,0,360,511,IAN K,,WCW6783,60,0,15,5,,50,A
368116790,2022-03-31T00:02:34,26.09347,-80.17102,0,360,511,IMAGINE,IMO0000000,1298925,37,,20,8,,,B
368124740,2022-03-31T00:02:36,47.39786,-122.32977,0,360,511,KAOS,IMO0000000,WDL3760,37,,12,6,,,B
367610920,2022-03-31T00:02:39,27.84018,-97.06249,0,270.2,511,LIVING AND LOVING LI,,WDH3788,37,,11,,,,B
368216190,2022-03-31T00:01:27,26.70462,-80.04464,0,144.3,358,FOLLOWING SEAS,IMO0000000,WDM5465,37,,18,5,,,B
338431553,2022-03-31T00:01:29,27.75799,-83.12749,1.3,200.4,511,SD-1057,IMO0000000,NO COMM,0,,0,0,,,B
636019181,2022-03-31T00:01:14,28.18062,-94.41758,10.2,180.3,180,PACIFIC JADE,IMO9867803,D5TH8,80,0,183,32,12.3,80,A
368067690,2022-03-31T00:01:18,37.04756,-89.18078,0,120.5,283,MARK GLAAB,,WDK5725,31,0,23,10,0,52,A
367187130,2022-03-31T00:01:17,30.39006,-81.53295,0,360,511,COLUMBIA RIVER,,WDD7488,60,0,11,4,,99,A
367456640,2022-03-31T00:02:32,29.8175,-93.98116,0,142.9,219,BULL CALF,,WDF4861,31,15,23,9,,57,A
367090590,2022-03-31T00:02:32,30.36062,-89.09194,0.1,48.8,511,CATHERINE B,IMO8983428,WCW4128,31,15,33,8,3.7,52,A
368022610,2022-03-31T00:02:44,29.82169,-92.13164,0,128.2,34,VERMILION,IMO0579571,WDJ9088,30,0,40,10,3,30,A
368108120,2022-03-31T00:03:02,31.6461,-91.40392,0.1,19.1,175,PORTER J. FURLONG,,WDK9974,57,12,296,33,3.1,57,A
367456640,2022-03-31T00:01:21,29.81751,-93.98117,0.1,142.9,219,BULL CALF,,WDF4861,31,15,23,9,,57,A
367338430,2022-03-31T00:01:25,29.94553,-90.30561,0,40.1,511,TERREL WILLIAMS,,WDE3390,31,15,18,7,,31,A
367768540,2022-03-31T00:01:27,26.90971,-80.08344,0,182.4,133,SHORT GAME,,WDJ3497,37,0,,,,37,A
367001730,2022-03-31T00:02:22,30.08595,-90.91131,0.1,273.6,511,VERA BISSO,IMO9221140,WDC3027,31,0,31,12,4.9,52,A
367319430,2022-03-31T00:02:23,30.94338,-91.65845,8.2,95.3,511,MISTER CUE,IMO8635447,WDE5811,31,0,16,6,,52,A
367598950,2022-03-31T00:02:24,46.25255,-118.87347,4.4,261,253,CAPT TROY J HOTARD,,WDH2568,31,12,26,,,57,A
367111870,2022-03-31T00:00:32,29.59701,-90.66558,0,238,201,BERTHA D,IMO9399442,WDD2172,90,5,50,10,3.6,70,A
366793340,2022-03-31T00:01:05,29.97899,-93.20171,0.6,130.1,293,SQUEAK CARPENTER,IMO8635679,WDA2979,31,12,19,7,,57,A
367008680,2022-03-31T00:01:13,30.37633,-91.22648,0,291.8,511,GRACIE CLAIRE,,WDC3485,31,12,13,6,,52,A
367426410,2022-03-31T00:01:15,18.33167,-64.79592,0,360,511,VENTURE PRIDE,,WDF2239,60,8,30,6,,99,A
367598950,2022-03-31T00:01:15,46.2528,-118.87167,3.9,254.7,253,CAPT TROY J HOTARD,,WDH2568,31,12,26,,,57,A
367456430,2022-03-31T00:01:16,29.76293,-95.07832,7.6,287,511,CAPT WEBSTER,,WDF4843,31,0,19,7,,31,A
367767260,2022-03-31T00:01:18,28.9322,-95.3257,0.1,118.4,511,ELENA L,,WDJ3359,99,0,13,5,2,99,A
255806501,2022-03-31T00:02:04,49.29405,-123.21684,0,19.6,272,ERNA OLDENDORFF,IMO9717670,CQEW2,70,1,180,30,8.1,70,A
368113380,2022-03-31T00:02:18,29.76323,-95.11273,0,211.3,322,JADEN PASENTINE,,WDL2578,31,12,27,10,2.9,31,A
367634290,2022-03-31T00:00:20,25.75952,-80.14632,0.1,360,511,BOUNTIBOU,,WDH6065,37,,13,,,,B
366902570,2022-03-31T00:00:38,27.58615,-82.75975,0.2,288.2,101,TAMPA,,WDB4806,90,5,16,5,,50,A
710000164,2022-03-31T00:00:39,18.07428,-67.18927,0.2,359.6,511,LUTHIER,,PP7421,36,,,,,,B
367411870,2022-03-31T00:00:44,29.11915,-90.20305,0,172.6,339,ODYSSEA LEADER,IMO9401049,WDE8977,90,0,58,12,4.6,60,A
367480010,2022-03-31T00:01:09,47.33185,-122.50782,0,7.6,7,WSF SALISH,IMO9618329,WDF6992,60,0,83,19,3.2,60,A
367333940,2022-03-31T00:01:22,40.02396,-80.73388,0,354.3,511,JULIA ROSE MURRAY,,WDH3377,31,15,18,6,,31,A
367174090,2022-03-31T00:01:34,24.76615,-82.05933,0.3,273.5,511,URSULA,IMO8983923,WDD6528,30,,26,7,,,B
369342000,2022-03-31T00:01:38,29.3581,-90.25128,0,220.1,511,PRIDE,,WDJ9627,79,0,31,7,2.7,79,A
316001221,2022-03-31T00:01:16,49.29073,-122.97478,0.1,185.7,511,ISLAND CROWN,IMO7414092,CFK9388,31,0,23,7,4.1,52,A
367452990,2022-03-31T00:01:15,29.65793,-91.03088,0,360,511,TODD DANOS,IMO8023785,WDG9280,31,11,32,9,3.9,31,A
369371000,2022-03-31T00:02:17,30.53176,-88.1209,0,282.5,183,RONNIE MURPH,IMO9836696,WDK5028,57,5,183,22,6.4,57,A
367306860,2022-03-31T00:02:18,30.38978,-81.53475,0.1,176.4,511,SEWELLS POINT,IMO7517856,WYJ6341,31,15,30,8,4,52,A
368034910,2022-03-31T00:01:52,31.58309,-91.40885,0,262,511,NEDRA K,,WDK2374,90,0,44,12,2.8,90,A
368056740,2022-03-31T00:02:26,32.78739,-79.92356,0,331.6,190,CAPT. JIM MCALLISTER,IMO9857573,WDK4591,52,0,33,13,5.6,52,A
367606280,2022-03-31T00:01:34,29.7785,-92.18063,0,276.3,113,THERESE DANOS,IMO9097135,WDH3296,90,0,45,10,,70,A
367635000,2022-03-31T00:01:43,30.38827,-81.54578,0,341.3,259,POLARIS,IMO9944443,WDM5501,31,5,37,12,4.9,31,A
538008065,2022-03-31T00:01:44,28.74662,-94.48612,0.3,75,124,CELSIUS PALERMO,IMO9414292,V7VJ6,80,1,186,33,7.8,80,A
577403000,2022-03-31T00:02:10,26.06113,-80.13033,0,360,511,VI NAIS,IMO9489675,YJWJ7,70,5,54,12,2,70,A
367080250,2022-03-31T00:02:23,21.31009,-157.86809,0.2,160.9,511,MARY CATHERINE,IMO7209435,WTW9261,31,0,31,9,4.8,32,A
319041200,2022-03-31T00:02:28,26.11179,-80.10812,0,275.5,97,BLACK SHEEP,,ZGBS9,37,0,37,,,37,A
319589000,2022-03-31T00:02:19,26.06145,-80.13456,0,157.3,511,LORETTA ANNE,IMO1011800,ZGCA5,37,5,47,9,2.2,37,A
367606280,2022-03-31T00:02:35,29.77854,-92.18063,0,276.1,113,THERESE DANOS,IMO9097135,WDH3296,90,0,45,10,,70,A
367333940,2022-03-31T00:02:43,40.02397,-80.73381,0,323.5,511,JULIA ROSE MURRAY,,WDH3377,31,15,18,6,,31,A
368092840,2022-03-31T00:02:29,30.11935,-90.91322,0,99.4,160,BAYOU ST.JOHN,,WDK8303,57,12,123,34,3.1,57,A
368039230,2022-03-31T00:02:29,35.68624,-89.95457,0,242.7,511,JULIE ROBINSON,IMO578502000,WDK2816,57,0,19,7,2.7,57,A
366959840,2022-03-31T00:02:31,29.76419,-95.0927,0,337.7,145,MISS CYNTHIA,,WBM8719,31,0,21,7,,52,A
249047000,2022-03-31T00:02:36,19.8139,-65.68037,17.6,122.2,121,CELEBRITY SUMMIT,IMO9192387,9HJC9,60,0,294,32,8,60,A
368922000,2022-03-31T00:02:38,32.84978,-79.93812,0,0,511,CAPE DUCATO,IMO7208297,WMHF,70,5,207,29,9.6,70,A
367750460,2022-03-31T00:02:56,40.35576,-79.85994,0,360,511,SIERRA J,,WDI9616,31,0,23,8,,31,A
367740820,2022-03-31T00:03:06,45.64328,-122.75281,0.1,124.3,134,RELIEF,,WDI8657,60,5,12,4,,50,A
367556630,2022-03-31T00:03:12,29.62748,-89.92169,0,215.8,309,JASON E DUTTINGER,IMO9645592,WDG6404,31,5,37,12,5.5,57,A
367332910,2022-03-31T00:02:26,29.90914,-89.98145,0.1,239,46,JULIE GONSOULIN,,WDE3012,31,0,21,9,,57,A
367525310,2022-03-31T00:00:35,47.62801,-122.39257,0.1,181.9,511,TRUE LOVE,,WDG3367,37,,17,,,,B
366998050,2022-03-31T00:02:18,29.73247,-95.20633,0,286.6,511,SAINTE MARIE,IMO8983143,WDC2815,31,12,22,10,,57,A
367136040,2022-03-31T00:02:20,29.31086,-94.78958,0,15,511,NEW BUCCANEER,,WYU8674,60,15,23,9,,30,A
367637490,2022-03-31T00:02:22,29.78294,-95.07361,0,46.3,42,TUTTY CENAC,,WDH6395,31,12,21,,,57,A
367098670,2022-03-31T00:02:22,29.30632,-94.81856,0,235.4,511,CAPT HYMEN DEVALL,IMO8851132,WDC9187,31,12,17,7,,31,A
366967480,2022-03-31T00:02:23,43.13305,-91.17677,5.8,216.6,511,ROY E CLAVERIE,,WDB8985,31,0,41,14,,52,A
367594470,2022-03-31T00:02:23,29.93333,-89.99731,0,272.7,511,CAPT J W BANTA,,WDH2110,31,0,23,,,31,A
